tarefas,FIFO,RR,EDF,PRIORIDADE P, PRIORIDADE NP,SJF,UG,VF MED INTERVALO,VF MIN
236,1528.4180326024132,637.9450981765664,1688.4889578377572,1688.4889578377572,1430.4133169272513,836.5057732383813,1551.3551710328904,852.6892461568164,855.6043441533491
401,2408.042336483271,1018.4712929022232,2774.562499020694,2774.562499020694,2372.430966724983,1399.1122730493669,2571.0551590429877,1446.7664328024694,1449.0591797174343
454,2931.926625447556,1191.7385793617898,3372.900589041614,3372.900589041614,2984.6451669269413,1721.5415395135688,3242.2627208208787,1784.0684697915524,1786.6055743254356
42,260.12661442125204,122.70566588170524,262.00593289957476,262.00593289957476,257.02746444398485,155.1005719978557,279.85785970247565,140.84664076650523,141.06500351098492
379,2160.1120960273156,949.752930705309,2564.2751735035995,2564.2751735035995,2215.909656861473,1322.9316136348136,2405.9928153176174,1367.7321137421072,1371.2847320956103
378,2309.8888484533995,972.1886297436018,2680.7156703239693,2680.7156703239693,2308.2133595037344,1344.0127354009294,2508.840848226735,1388.7056580728006,1392.8073644765407
182,1205.5786128216894,517.6015131117365,1390.270388852823,1390.270388852823,1194.742232008775,726.9767026867712,1296.8202511082304,738.326937025686,740.7958642716542
95,616.2457565286692,247.33870060658643,739.0574780394924,739.0574780394924,665.0832292821004,385.60058749686334,724.444585404903,372.800507334069,373.1329198609595
34,194.5071400770728,85.90181248579587,206.5880314548552,206.5880314548552,170.70523324142502,99.50818199609282,183.84800010757442,85.00499311250674,84.9408734448732
271,1784.0856838419184,701.1801420242108,1889.248495611326,1889.248495611326,1791.229687923874,1018.9821753935256,1945.0851330670346,1043.2800205450833,1047.3194883226554
108,671.333318022992,269.6214767270513,658.9911756062274,658.9911756062274,596.9886050881676,354.91296081889124,646.1938812880785,343.0590834711381,345.3692901406136
447,2658.9588687988025,1139.495551753491,3052.9533503461203,3052.9533503461203,2686.435394880153,1591.4758181691539,2923.311046841563,1650.244467778163,1655.635337882357
213,1362.4764313121575,564.0346126612903,1517.0655278884074,1517.0655278884074,1370.5905011435732,788.5987517733621,1483.9246143961032,799.1167302087381,801.6309742929129
144,794.6124741457129,339.35926827115145,967.5707104958003,967.5707104958003,856.5010232895074,472.2706764920608,932.1045721855977,470.8282433747042,474.16905069647026
325,1925.527735510304,835.9748303736816,2162.794923166641,2162.794923166641,1833.2308364848004,1106.2067750606873,1988.7313863894917,1139.873733594978,1142.277268009053
42,316.99999395436123,123.18397452422897,368.8397456740035,368.8397456740035,313.9964247017386,220.49032894835412,343.4015022980092,194.3929028409633,194.39624958177077
51,245.32226946644883,112.25343535366613,280.9750770313659,280.9750770313659,257.07473608233573,142.25052340032713,280.23472140945785,132.3893163830316,133.57349213243782
297,1767.4139688522198,737.2928655153405,2004.1676757334537,2004.1676757334537,1858.9269064635243,1009.092148393547,2020.800186449204,1034.0411152257755,1035.4721399407754
